pagination,pagination-href,body,Stars
"68","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_68?ie=UTF8&pageNumber=68&sortBy=recent","https://youtu.be/vhsMsbCOCqM Hands on Video costumer review decent battery life operates fast easy to use  screen is hard to see in direct sunlight and no gorilla glass . Pretty much the hybrid version of galaxy s4 and s5 but the mini version with low end camera but very similar performance and identical built","4.0 out of 5 stars"
"83","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_83?ie=UTF8&pageNumber=83&sortBy=recent","I Like it! :D

Pros:
- Outstanding Quad-Core Performance (like S5)
- Great AF(Auto-focus) Camera with Flash
- Can Add more storage (I used 32GB, and allows you to extend more apps and files)
- Simple design Headsets

Cons:
- None.

I would like to recommend this Affordable phone to a friend.","5.0 out of 5 stars"
"90","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_90?ie=UTF8&pageNumber=90&sortBy=recent","All ok","5.0 out of 5 stars"
"30","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&sortBy=recent","This product was pretty good out of the box. However, when I tried to connect it to data, it refused. I really wanted to like this phone. The user interface was pretty good and so was the weight of the phone in my hands. Nice design as well.

It just refused to connect to Data.","2.0 out of 5 stars"
"88","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_88?ie=UTF8&pageNumber=88&sortBy=recent","Great phone!","5.0 out of 5 stars"
"19","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&sortBy=recent","Not  good  don't  buy it","2.0 out of 5 stars"
"22","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&sortBy=recent","does not last i bought this about a year ago and crapy now","1.0 out of 5 stars"
"76","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&sortBy=recent","Mobile phone system smoothly, the outward appearance is 10 points can play nine points, a few small flaws, camera to start and first-class speed, focus is first-class, playability is very high, like photo before focusing function, although generally don't have to, pack to force, continue to have more perfect, in short, a good phone, recommended!","5.0 out of 5 stars"
"64","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_64?ie=UTF8&pageNumber=64&sortBy=recent","DO NOT BUY THIS PHONE!!!  No matter what the good reviews say  don't take your chances! Constantly freezes even when no apps are running and all I do is swipe to unlock the screen! You get what you pay for and its not good! I dont even spend alot of time or effort on my phone and I still cant stand it. Freezes for minutes at a time and even getting it to the point to restart is a major pain.","1.0 out of 5 stars"
"30","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&sortBy=recent","Very nice","5.0 out of 5 stars"
"15","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&sortBy=recent","Excelent!","5.0 out of 5 stars"
"40","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_40?ie=UTF8&pageNumber=40&sortBy=recent","Nice phone","3.0 out of 5 stars"
"42","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_42?ie=UTF8&pageNumber=42&sortBy=recent","Low cost smart phone that works for my needs.","5.0 out of 5 stars"
"62","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_62?ie=UTF8&pageNumber=62&sortBy=recent","very nice! it works like a charm! i love it!","5.0 out of 5 stars"
"43","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&pageNumber=43&sortBy=recent","Absolutely love my phone...Works well so far..","5.0 out of 5 stars"
"78","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_78?ie=UTF8&pageNumber=78&sortBy=recent","This phone freezes and closes out while using the browser and other apps. This is a waste if time and money","1.0 out of 5 stars"
"47","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_47?ie=UTF8&pageNumber=47&sortBy=recent","Great product. Fast shipping.","5.0 out of 5 stars"
"36","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&sortBy=recent","This phone was a real disappointment. There were so many weird quirks with this phone.The time kept changing on its own ( which is a real drag when you need to be somewhere at a certain time. LoL). The keyboard never worked right, the screen would blank on and off regularly, and I wasn't able to get 4g service( through Metro PC). There was also the issue of the ear plugs. One ear plug was longer than the other, so I was never able to use them.  I was really looking forward to having this phone for the long haul, but it just wasn't good at all. Amazon gave me no problems with the return process. Order at your own risk!!!!!!!!!","1.0 out of 5 stars"
"79","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_79?ie=UTF8&pageNumber=79&sortBy=recent","as I expected,great great great......","5.0 out of 5 stars"
"28","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&sortBy=recent","I purchased this phone for a friend in Jamaica the phone works great, the only issue is that the data is locked and cannot be used.  I contacted the seller and described the problem below is a copy of there response.
Dear Customer,

This is a factory unlocked phone and should not have any locks on the phone.  Please have them call their service provider in their country so that they can help them to setup the data settings.  Please advise.

The service provider stated the they cannot unlock the data a it was done at the factory.
Please be advised this is an unlocked phone however the data is not. perhaps this is an isolated issue with this particular phone. The phone is now in Jamaica and no way for me to thke it and have it looked at in the States.","2.0 out of 5 stars"
"94","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_94?ie=UTF8&pageNumber=94&sortBy=recent","The phone was not unlocked","1.0 out of 5 stars"
"28","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&sortBy=recent","Great","5.0 out of 5 stars"
"","","My mom loves it","4.0 out of 5 stars"
"93","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_93?ie=UTF8&pageNumber=93&sortBy=recent","Product says UNLOCKED phone, but it is LOCKED","1.0 out of 5 stars"
"87","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&pageNumber=87&sortBy=recent","Excellent telephone. The camera resolution is good. The duration of the battery is good.","5.0 out of 5 stars"
"89","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_89?ie=UTF8&pageNumber=89&sortBy=recent","The picture is different","5.0 out of 5 stars"
"53","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&pageNumber=53&sortBy=recent","Quick delivery.  Product as advertised.  Will see how it works over the next month","4.0 out of 5 stars"
"30","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&sortBy=recent","Great phone. Does almost as much as the S5, but is much less expensive. It has a dual SIM and I'd unlocked so it's great for traveling. I bought it for my 12 year old and she loves it. It has enough memory so she can go crazy with the pics and videos without having to download and delete often. Great phone.","5.0 out of 5 stars"
"42","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_42?ie=UTF8&pageNumber=42&sortBy=recent","This is the worst phone I ever had, is very
Slow and all app are freezing","1.0 out of 5 stars"
"44","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_44?ie=UTF8&pageNumber=44&sortBy=recent","Bought it for my grandaughter.  Hasn't been out of her sight since I gave it to her.
Better than my own phone!","5.0 out of 5 stars"
"18","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&sortBy=recent","We purchased this phone for my 15 year old son he absolutely loves it. we had it since Christmas have had no problems with it! We are even talking about purchasing another for my 10 year old great products would definitely recommend it!","5.0 out of 5 stars"
"93","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_93?ie=UTF8&pageNumber=93&sortBy=recent","Excellent choice for a smartphone, fast, stable, lightweight and thin. Battery life as expected, basic accesories. I'm using it in Venezuela with Movilnet and Digitel, no problem. Plenty of memory for your apps.","5.0 out of 5 stars"
"82","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_82?ie=UTF8&pageNumber=82&sortBy=recent","Arrived in good condition.","4.0 out of 5 stars"
"65","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_65?ie=UTF8&pageNumber=65&sortBy=recent","Well I got this phone on time. Started using it and everything went well...but, lately the phone started to freeze and stops responding. ..so I did a factory reset...and things went well again...two days ago the phone started to randomly shut down and will not turn back on...until the battery is being taken out and replaced. Note: it was not the battery that needed charge because,  it was always above 60% charged. I think I will return this. Hope this was helpful to you future buyers.","1.0 out of 5 stars"
"56","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_56?ie=UTF8&pageNumber=56&sortBy=recent","Freezes sometimes but it is good","4.0 out of 5 stars"
"2","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&sortBy=recent","Very fast delivery, work good, and excellent price","5.0 out of 5 stars"
"40","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_40?ie=UTF8&pageNumber=40&sortBy=recent","Bought this phone for my little sister. For the price it's pretty good. I have not used it, but it will make a great first phone to have. It is not as pretty as the s6, nor do I expect it to funtion as good, but so far it looks like my sister is enjoying it.","4.0 out of 5 stars"
"68","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_68?ie=UTF8&pageNumber=68&sortBy=recent","Its an awesome phone to have, i enjoy it","5.0 out of 5 stars"
"39","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_39?ie=UTF8&pageNumber=39&sortBy=recent","great product","5.0 out of 5 stars"
"88","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_88?ie=UTF8&pageNumber=88&sortBy=recent","I'm not too crazy for this phone. has a nice camera but sometimes it'll get so slow to the point where I have to restart my phone.  You get what you pay for","3.0 out of 5 stars"
"76","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&sortBy=recent","I am still observing it.","3.0 out of 5 stars"
"43","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&pageNumber=43&sortBy=recent","This phone was delivered to me on time. I love the way it works, looks brand new, great pice.","5.0 out of 5 stars"
"87","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&pageNumber=87&sortBy=recent","excellent . very good product and guaranteed delivery. Greetings from Venezuela","5.0 out of 5 stars"
"82","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_82?ie=UTF8&pageNumber=82&sortBy=recent","I lost my iphone4 and had to get another phone while changing my service. I didn't want a contract and couldn't spend alot of money. This phone was suggested and was on sale for $129. It's really difficult to change from an iphone but so far I am loving this phone. I do miss the reminders with alert sounds and the easy off ringer but there are other good features.","4.0 out of 5 stars"
